SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
4475,ANDARIKI AYURVEDAM,66521,01-01-1997,Telugu,Monthly,ELCHURI VENKAT RAO,ELCHURI VENKAT RAO,Telangana,Hyderabad,View  registration details for ANDARIKI AYURVEDAM (66521)
4476,ANDARIKI NYAYAM ADE MA DHYAYAM NYAYAM-INSAAF,APBIL/2011/37246,13-05-2011,"Telugu, Urdu",Daily,Dudekula ALIYA SULTANA,Dudekula ALIYA SULTANA,Andhra Pradesh,Kurnool,View  registration details for ANDARIKI NYAYAM ADE MA DHYAYAM NYAYAM-INSAAF (APBIL/2011/37246)
4477,ANDARU MECHINA NAYAKUDU,APTEL/2023/88992,25-09-2024,TELUGU,Monthly,PEELA JOGINAIDU,PEELA JOGINAIDU,Andhra Pradesh,Visakhapatnam,View  registration details for ANDARU MECHINA NAYAKUDU (APTEL/2023/88992)
4478,Andaz Apana,MPHIN/26/A0149,01-01-2026,Hindi,Weekly,Sandeep Padiyar,Sandeep Padiyar,Madhya Pradesh,Dewas,View  registration details for Andaz Apana (MPHIN/26/A0149)
4479,ANDAZ E BAYAN,MPURD/2013/53745,30-12-2013,Urdu,Daily,MANOJ KUMAR MISHRA,MANOJ KUMAR MISHRA,Madhya Pradesh,Satna,View  registration details for ANDAZ E BAYAN (MPURD/2013/53745)
4480,ANDAZ E BAYAN,UTTURD/2014/56856,02-09-2014,Urdu,Daily,MANOJ KUMAR MISHRA,MANOJ KUMAR MISHRA,Uttarakhand,Dehradun,View  registration details for ANDAZ E BAYAN (UTTURD/2014/56856)
4481,ANDAZ E BAYAN,ASSURD/2014/55385,22-04-2014,Urdu,Daily,MANOJ KUMAR MISHRA,MANOJ KUMAR MISHRA,Assam,Kamrup Metropolitan,View  registration details for ANDAZ E BAYAN (ASSURD/2014/55385)
4482,ANDAZ E LUCKNOW,UPHIN/2010/33668,21-09-2010,Hindi,Weekly,ALI HASAN,ALI HASAN,Uttar Pradesh,Lucknow,View  registration details for ANDAZ E LUCKNOW (UPHIN/2010/33668)
4483,ANDAZ E POLITICS,UPURD/2021/83971,25-04-2023,Urdu,Daily,ABDUL ALI,ABDUL ALI,Uttar Pradesh,Lucknow,View  registration details for ANDAZ E POLITICS (UPURD/2021/83971)
4484,ANDEKHA ANSUNA,MPHIN/2021/82677,09-11-2022,Hindi,Monthly,RIZWAN HUSAIN SIDDIQUI,RIZWAN HUSAIN SIDDIQUI,Madhya Pradesh,Bhopal,View  registration details for ANDEKHA ANSUNA (MPHIN/2021/82677)
4485,ANDEKHA PEHLU,UTTHIN/2012/45228,14-09-2012,Hindi,Monthly,MAHESH KAUSHIK,MAHESH KAUSHIK,Uttarakhand,Dehradun,View  registration details for ANDEKHA PEHLU (UTTHIN/2012/45228)
4486,ANDEKHI KHABAR,UPHIN/2023/90184,19-11-2024,HINDI,Weekly,SACHIN KUMAR,SACHIN KUMAR,Uttar Pradesh,Hapur,View  registration details for ANDEKHI KHABAR (UPHIN/2023/90184)
4487,ANDHA AINA,UPHIN/2013/56252,18-07-2014,Hindi,Weekly,MASOOD AHMED,MASOOD AHMED,Uttar Pradesh,Moradabad,View  registration details for ANDHA AINA (UPHIN/2013/56252)
4488,ANDHA KANOON,GUJGUJ/2006/22857,13-02-2008,Gujarati,Daily,SHAILESH HASMUKHBHAI PANCHAL,SHAILESH HASMUKHBHAI PANCHAL,Gujarat,Ahmedabad,View  registration details for ANDHA KANOON (GUJGUJ/2006/22857)
4489,ANDHAIYAAR BADIL,53656,13-12-1991,Tamil,Daily,D. DEENADHAYALAN,D. DEENADHAYALAN,Tamil Nadu,Chennai,View  registration details for ANDHAIYAAR BADIL (53656)
4490,ANDHAKAR MAI JYOTI,57650,04-01-1994,Hindi,Weekly,RAVINDER KISHOR SHRIVASTA,RAVINDER KISHORE,Uttar Pradesh,Lucknow,View  registration details for ANDHAKAR MAI JYOTI (57650)
4491,ANDHARA KALAM,APTEL/2020/82712,22-11-2022,Telugu,Daily,EARLA SRINIVASARAO,EARLA SRINIVASARAO,Andhra Pradesh,Prakasam,View  registration details for ANDHARA KALAM (APTEL/2020/82712)
4492,ANDHARIPATRIKA,APTEL/2021/85373,19-09-2023,Telugu,Daily,V VIJAYA LAKSHMI,V VIJAYA LAKSHMI,Andhra Pradesh,N T R,View  registration details for ANDHARIPATRIKA (APTEL/2021/85373)
4493,ANDHER YA INSAF,20272,15-08-1970,Hindi,Fortnightly,SHYAM LAL ALBELA,SHYAM LAL ALBELA,Uttar Pradesh,Jhansi,View  registration details for ANDHER YA INSAF (20272)
4494,ANDHERE KI AWAZ,MPHIN/2006/19131,12-04-2007,Hindi,Monthly,PT. RAM GOPAL SHARMA,PT.RAM GOPAL SHARMA,Madhya Pradesh,Indore,View  registration details for ANDHERE KI AWAZ (MPHIN/2006/19131)
4495,ANDHERE SE UJALE KI AUR,MPHIN/26/A4108,22-05-2026,Hindi,Weekly,Ravindra Sharma,Ravindra Sharma,Madhya Pradesh,Bhopal,View  registration details for ANDHERE SE UJALE KI AUR (MPHIN/26/A4108)
4496,ANDHERE SE UJALE KI AUR,MPHIN/2009/31875,16-04-2010,Hindi,Monthly,RAVINDRA SHARMA,RAVINDRA SHARMA,Madhya Pradesh,Bhopal,View  registration details for ANDHERE SE UJALE KI AUR (MPHIN/2009/31875)
4497,ANDHI DUNIYA,UPHIN/2009/30249,01-01-2010,Hindi,Weekly,ASHOK KUMAR SRIVASTAVA,ASHOK KUMAR SRIVASTAVA,Uttar Pradesh,Fatehpur,View  registration details for ANDHI DUNIYA (UPHIN/2009/30249)
4498,ANDHIMAZHAI,TNTAM/2012/48888,01-04-2013,Tamil,Monthly,Asokan N,DREAM SERVE NETWORK PRIVATE LIMITED,Tamil Nadu,Chennai,View  registration details for ANDHIMAZHAI (TNTAM/2012/48888)
4499,ANDHKAR ME PRAKASH,56899,15-09-1993,Hindi,Weekly,DURGA SHIVPAT RAM,DURGA SHIVPAT RAM,Uttar Pradesh,Lucknow,View  registration details for ANDHKAR ME PRAKASH (56899)
4500,ANDHKAR SE MUKTI,UPHIN/2008/26825,21-01-2009,Hindi,Weekly,PAWAN KUMAR GUPTA,PAWAN KUMAR GUPTA,Uttar Pradesh,Hardoi,View  registration details for ANDHKAR SE MUKTI (UPHIN/2008/26825)
